TenderID,TenderName,TenderNumber,EntityName,entityId,InternalStatus,DueDate,TenderDetails,BiddingOpenDate,DueDays,TenderURL,EstimatedValue,DiscoveryUrl,EventId,EventType,CategoryDescriptionEn,CategoryDescriptionAr,CategoryIds,TenderStatus,Attachments,RecommendedTenders,Source,tender_title,reference_no,Project Code,Project Title,Description,Buyer Organisation,Buyer Organisation.1,Publication Date,Supply Category,Response Currency,Closing date/time,Project Categories,Number of Attachments,Notices
,,,,,,,,,,,,,,,,,,,,,Dubai,GMC Type II Ambulance Basic - 12535887,tender_229541,tender_229541,GMC Type II Ambulance Basic - 12535887,1: GMC Type II Ambulance Basic - 1 EA,Dubai Corporation for Ambulance Services,Dubai Corporation for Ambulance Services,2025-12-16 09:20:00,Other,AED,30/12/2025,501001.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,Camera system XProtect Expert renewal,tender_229650,tender_229650,Camera system XProtect Expert renewal,1: Camera system XProtect Expert renewal - 1 UNT,Mohammed Bin Rashid Housing Est.,Mohammed Bin Rashid Housing Est.,2025-12-18 12:50:01,Other,AED,30/12/2025,721001.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,SOC manage service,tender_229486,tender_229486,SOC manage service,1: SOC manage service - 1 UNT,Mohammed Bin Rashid Housing Est.,Mohammed Bin Rashid Housing Est.,2025-12-15 11:30:00,Other,AED,30/12/2025,721001.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,RW123 Upgradation of SCADA System and Development,tender_205177,tender_205177,RW123 Upgradation of SCADA System and Development,"Schedule 5(A): Remuneration - General: The remuneration of the Consultant for the performance of the duties as described in Clause 2, 3 and 4 shall be as follows:-


Schedule 5(A): Remuneration - General
 - 
3.1.1.1: Consultancy Services for Studies  - 
3.1.1.2: Consultancy Services for Preliminary Design - 
3.1.1.4: Consultancy Services for Preparation of Tender Documents - 
3.1.1.5.1: Consultancy Services for Prequalification  - 
3.1.1.5.2: Consultancy Services for Tender Procedure  - 
3.1.1.6: Consultancy Services for Contract Preparation - 
3.1.1.7 (Stage 7): Payment for Construction Supervision - 
-: For the supervision of the works as described in Stage 7 (Reference Clause 3.1.1.7) - 
-: Schedule of Payments: (Position Rates) - 
Position: Resident Engineer - 
Position: Assistant Resident Engineer - Civil   - 
Position: Assistant Resident Engineer - Mechanical - 
Position: Assistant Resident Engineer - Electrical & Instrumentation - 
Position: Inspector (civil)  - 
Position: Quantity Surveyor /Cost Controller - 
Position: Planning Engineer - 
Position: Safety Officer - 
Position: Document Controller - 
Position: Land Surveyor - 
position: Material Inspector - 
 *: All other services required to provide efficient supervision during construction stage & any required staff not mentioned in the Schedule will considered as office back –up(refer to clause 3.1.17 GCCSA)
Full time – up to 08 hours per day : Part time : up to 4 hours per day - 
 3.1.1.8 : Statement at Completion and Defects Liability Period  - 
 3.1.1.9  : Defects Liability Certificate and Final Payment Certificate  - 
 3.1.1.10 : Records and Operating Instructions  - 
Important Note: Please feed the mentioned Lines (From 2.11.3 to 2.11.10) as priced above.  - 
3.1.1.1: Consultancy Services for Studies  - 
3.1.1.2: Consultancy Services for Preliminary Design - 
3.1.1.4: Consultancy Services for Preparation of Tender Documents - 
3.1.1.5.1: Consultancy Services for Prequalification  - 
3.1.1.5.2...",Dubai Municipality,Dubai Municipality,2024-11-12 13:35:01,Other,AED,31/12/2025,742102.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,IPR# 125030530 - SOQ# 22503216 - LAB ITEM /NHA,tender_227555,tender_227555,IPR# 125030530 - SOQ# 22503216 - LAB ITEM /NHA,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority.
 - 
1: [530-10471] Sickledex 100 Test Kit CAT. NO. 217657 - 3 KT",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-11-12 08:50:00,Other,AED,31/12/2025,742202.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,IPR# 125049657 / SOQ# 22503482 / Pharmaceutical item / SKA,tender_229741,tender_229741,IPR# 125049657 / SOQ# 22503482 / Pharmaceutical item / SKA,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority.
 - 
1: [520-23704] ESTRADIOL 50 MCG/24 HR SEMIWEEKLY TRANSDERMAL PATCH - 2,400 EA",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-23 07:45:00,Other,AED,31/12/2025,513967.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,IPR# 125049162 / SOQ# 22503483 / Pharmaceutical item / SKA,tender_229742,tender_229742,IPR# 125049162 / SOQ# 22503483 / Pharmaceutical item / SKA,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority.
 - 
1: [520-20417] NICOTINE 2MG LOZENGES - 2,400 EA
2: [520-20429] NICOTINE 4MG LOZENGES.- - 1,200 EA",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-23 07:45:00,Other,AED,31/12/2025,513967.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,IPR# 125048721 / SOQ# 22503484 / Pharmaceutical item / SKA,tender_229743,tender_229743,IPR# 125048721 / SOQ# 22503484 / Pharmaceutical item / SKA,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority.
 - 
1: [520-01076] DEXAMETHASONE SODIUM PHOSPHATE 0.1% EYE DROPS 5ML/10ML.- - 120 EA",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-23 07:45:01,Other,AED,31/12/2025,513967.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,IPR# 125048637 / SOQ# 22503486 / Pharmaceutical item / DH / SKA,tender_229744,tender_229744,IPR# 125048637 / SOQ# 22503486 / Pharmaceutical item / DH / SKA,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority.
 - 
1: [520-24846] LOSARTAN 0.08% EYE DROPS (SPR).- - 20 EA",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-23 07:45:01,Other,AED,31/12/2025,513967.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,IPR# 125047708 / SOQ# 22503487 / Pharmaceutical item / SKA,tender_229745,tender_229745,IPR# 125047708 / SOQ# 22503487 / Pharmaceutical item / SKA,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority.
 - 
1: [520-24703] IBUPROFEN 75MG SUPPOSITORY.- - 10,000 EA",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-23 07:40:00,Other,AED,31/12/2025,513967.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,IPR# 125046672 / SOQ# 22503488 / Pharmaceutical item / SKA,tender_229747,tender_229747,IPR# 125046672 / SOQ# 22503488 / Pharmaceutical item / SKA,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority.
 - 
1: [520-23445] ORAL GLUCOSE GEL  37.5 GM.- - 900 EA",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-23 07:40:01,Other,AED,31/12/2025,513967.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,"5 Years Blanket Contract, Genex and calcium Sulphate / 22503402 / NJI / IPR No. 125039575 / CSC",tender_229350,tender_229350,"5 Years Blanket Contract, Genex and calcium Sulphate / 22503402 / NJI / IPR No. 125039575 / CSC","Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority.
 - 
1: [510-24694] GENEX SYNTHETIC RESORBABLE BONE GRAFT 5CC KIT [900-005] - 1 BX
2: [510-24695] GENEX SYNTHETIC RESORBABLE BONE GRAFT 10CC KIT [900-010] - 1 BX
3: [510-18677] CALCIUM SULPHATE MATRIX 5 CC SINGL;E USE KIT - 1 EA
4: [510-18643] CALCIUM SULPHATE MATRIX 10 CC SINGL;E USE KIT - 1 EA",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-09 13:15:00,Other,AED,31/12/2025,242305.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,RFI for GRP pipes,tender_187951,tender_187951,RFI for GRP pipes,"1: pipes (GRP ,HDPE , uPVC) - 1 Meter
2: Item 2 - 1 UOM
3: Item 3 - 1 UOM
4: Item 4 - 1 UOM
5: Item 5 - 1 UOM",Dubai Municipality,Dubai Municipality,2025-09-02 09:30:00,Other,AED,31/12/2025,742154.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,PR-06417,tender_229760,tender_229760,PR-06417,"1: PS C : Service of Flygt submersible pump 3301.090-0840004 – (Workshop Overhauling). Including supply of spare parts and service - 1 EA
2: PS C: Flygt Pump 3301.090 – 0840004 & 0840005 MAS801 Upgrading. - 1 EA
3: PS M: Flygt -NP 3153.09 1HT-454
0840021,0840021

Total charges for the spare parts, Servicing stator & rotor, Grit blasting and painting, Manhour charges mentioned in the scope of work for the subject pump workshop service - 2 EA
4: SR71:Flygt - 3202.180
S1840029, S1840028 & S1840027
Total manpower charges as mentioned in the scope of work for the Flygt pump PPM Service for 3 pumps including above consumable parts - 1 EA
5: Storm Underpass PS: Flygt -NP 3301.090 LT616
(S1040051 & S1040052)
Total manpower charges as mentioned in the scope of work for the Flygt pump PPM Service for 2 pumps including above consumable parts. - 1 EA
6: PS G: Submersible Pump 55 KW
(0880001 & 0880002) Over Hauling including spare parts and service charge. - 2 EA
7: PS G:Flygt Pump 3301.090 – 0880001 & 0880002 MAS801 Upgrading - 1 EA",Dubai South,Dubai South,2025-12-23 11:40:00,Other,AED,31/12/2025,291201.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,"Rehabilitation of Al Marmoom STP, Al Qudra 1000 m3/Day",tender_222308,tender_222308,"Rehabilitation of Al Marmoom STP, Al Qudra 1000 m3/Day",": kindly input your total price without VAT in section 3.1.2 and in section 3.4 enter it as per the breakdown
- please note that the prices for both sections should be the same

Dubai Municipality has the right to disqualify your offer if different prices are submitted - 
1: Screens - 4 Each
2: Pumps - 15 Each
3: Blowers - 4 Each
4: Mixer - 2 Each
5: Storage Tanks - 10 Each
6: Membrane Casset - 100 Each
7: Air Compressor & Dryer Package (for Instruments pneumatic valves and other requirements) - 2 Each
8: Pressure Vessels - 2 Each
9: Overhead Cranes - 4 Each
10: Sludge Dewatering Unit (Screw Press) - 2 Each
11: Polymer preparation tank and dosing systems - 2 Each
12: DWU - Control Panel & HMI Systems - 1 Each
13: Supply & Installation of Odour Control Units - 1 Each
14: Supply & Installation of UV Disinfection System - 1 Each
15: All interconnecting Pipes & Fittings - 1 Each
16: Supply & Installation of all types of manual valves like Gate valves, Butterfly valves, UPVC, Ball valves, NRVs, and others as required - 1 Each
1: Upon Material Delivery to Site - 1 EACH
2: Installation - 1 EACH
3: Testing and Commissioning - 1 EACH",Dubai Municipality,Dubai Municipality,2025-08-07 14:00:02,Other,AED,31/12/2025,742106.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,PR-07267,tender_229780,tender_229780,PR-07267,1: Supply & Installation of Turbidity meter at STP Dubai South - 4 EA,Dubai South,Dubai South,2025-12-26 09:45:00,Other,AED,31/12/2025,742106.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,PJ-30070 Community Centers -3rd phase,tender_227608,tender_227608,PJ-30070 Community Centers -3rd phase,,Dubai Municipality,Dubai Municipality,2025-11-13 11:25:01,Other,AED,02/01/2026,452001.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,Maintenance Contract for Marshall Buses & Alke & Goupil & Golf car& Cl,tender_229095,tender_229095,Maintenance Contract for Marshall Buses & Alke & Goupil & Golf car& Cl,": kindly input your total price without VAT in section 3.1.2 and in section 3.4 enter it as per the breakdown
- please note that the prices for both sections should be the same

Dubai Municipality has the right to disqualify your offer if different prices are submitted - 
1: Maintenance Contract for Marshall Buses & Alke & Goupil & Golf car& Classic Golf car Electric Vehicles - 1 Each
1:  Maintenance Contract for Dubai Safari Park Electric Vehicle Fleet - 1 each",Dubai Municipality,Dubai Municipality,2025-11-28 11:40:00,Other,AED,02/01/2026,501006.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,Providing Cleaning Services in Public Parks and Squares - Group 6 (781,tender_229641,tender_229641,Providing Cleaning Services in Public Parks and Squares - Group 6 (781,": kindly input your total price without VAT in section 3.1.2 and in section 3.4 enter it as per the breakdown
- please note that the prices for both sections should be the same

Dubai Municipality has the right to disqualify your offer if different prices are submitted - 
1: Providing Cleaning Services in Public Parks and Squares - Group 6 (310) - 2026 - 1 Each
2: Providing Cleaning Services in Public Parks and Squares - Group 6 (310) - 2027 - 1 Each
3: Providing Cleaning Services in Public Parks and Squares - Group 6 (313) - 2026 - 1 Each
4: Providing Cleaning Services in Public Parks and Squares - Group 6 (313) - 2027 - 1 Each
5: Providing Cleaning Services in Public Parks and Squares - Group 6 (780) - 2026 - 1 Each
6: Providing Cleaning Services in Public Parks and Squares - Group 6 (780) - 2027 - 1 Each
7: Providing Cleaning Services in Public Parks and Squares - Group 6 (781) - 2026 - 1 Each
8: Providing Cleaning Services in Public Parks and Squares - Group 6 (781) - 2027 - 1 Each
1: Providing Cleaning Services in Public Parks and Squares - Group 6 (Please Insert Total Cost of the Project - 2 Years) - 1 Total",Dubai Municipality,Dubai Municipality,2025-12-18 12:15:01,Other,AED,02/01/2026,749301.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,Providing Cleaning Services in Public Parks and Squares - Group 7 (761,tender_229637,tender_229637,Providing Cleaning Services in Public Parks and Squares - Group 7 (761,": kindly input your total price without VAT in section 3.1.2 and in section 3.4 enter it as per the breakdown
- please note that the prices for both sections should be the same

Dubai Municipality has the right to disqualify your offer if different prices are submitted - 
1: Providing Cleaning Services in Public Parks and Squares - Group 7 (092) - 2026 - 1 Each
2: Providing Cleaning Services in Public Parks and Squares - Group 7 (092) - 2027 - 1 Each
3: Providing Cleaning Services in Public Parks and Squares - Group 7 (330) - 2026 - 1 Each
4: Providing Cleaning Services in Public Parks and Squares - Group 7 (330) - 2027 - 1 Each
5: Providing Cleaning Services in Public Parks and Squares - Group 7 (332) - 2026 - 1 Each
6: Providing Cleaning Services in Public Parks and Squares - Group 7 (332) - 2027 - 1 Each
7: Providing Cleaning Services in Public Parks and Squares - Group 7 (730) - 2026 - 1 Each
8: Providing Cleaning Services in Public Parks and Squares - Group 7 (730) - 2027 - 1 Each
9: Providing Cleaning Services in Public Parks and Squares - Group 7 (734) - 2026 - 1 Each
10: Providing Cleaning Services in Public Parks and Squares - Group 7 (734) - 2027 - 1 Each
11: Providing Cleaning Services in Public Parks and Squares - Group 7 (760) - 2026 - 1 Each
12: Providing Cleaning Services in Public Parks and Squares - Group 7 (760) - 2027 - 1 Each
13: Providing Cleaning Services in Public Parks and Squares - Group 7 (761) - 2026 - 1 Each
14: Providing Cleaning Services in Public Parks and Squares - Group 7 (761) - 2027 - 1 Each
1: Providing Cleaning Services in Public Parks and Squares - Group 7 (Please Insert Total Cost of the Project - 2 Years) - 1 Total",Dubai Municipality,Dubai Municipality,2025-12-18 12:20:00,Other,AED,02/01/2026,10000.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,d.ContractProviding Cleaning Services in Public Parks and Squares - Group 5 (891,tender_229644,tender_229644,d.ContractProviding Cleaning Services in Public Parks and Squares - Group 5 (891,": kindly input your total price without VAT in section 3.1.2 and in section 3.4 enter it as per the breakdown
- please note that the prices for both sections should be the same

Dubai Municipality has the right to disqualify your offer if different prices are submitted - 
1: Providing Cleaning Services in Public Parks and Squares - Group 5 (070) - 2026 - 1 Each
2: Providing Cleaning Services in Public Parks and Squares - Group 5 (070) - 2027 - 1 Each
3: Providing Cleaning Services in Public Parks and Squares - Group 5 (076) - 2026 - 1 Each
4: Providing Cleaning Services in Public Parks and Squares - Group 5 (076) - 2027 - 1 Each
5: Providing Cleaning Services in Public Parks and Squares - Group 5 (092) - 2026 - 1 Each
6: Providing Cleaning Services in Public Parks and Squares - Group 5 (092) - 2027 - 1 Each
7: Providing Cleaning Services in Public Parks and Squares - Group 5 (637) - 2026 - 1 Each
8: Providing Cleaning Services in Public Parks and Squares - Group 5 (637) - 2027 - 1 Each
9: Providing Cleaning Services in Public Parks and Squares - Group 5 (640) - 2026 - 1 Each
10: Providing Cleaning Services in Public Parks and Squares - Group 5 (640) - 2027 - 1 Each
11: Providing Cleaning Services in Public Parks and Squares - Group 5 (641) - 2026 - 1 Each
12: Providing Cleaning Services in Public Parks and Squares - Group 5 (641) - 2027 - 1 Each
13: Providing Cleaning Services in Public Parks and Squares - Group 5 (870) - 2026 - 1 Each
14: Providing Cleaning Services in Public Parks and Squares - Group 5 (870) - 2027 - 1 Each
15: Providing Cleaning Services in Public Parks and Squares - Group 5 (871) - 2026 - 1 Each
16: Providing Cleaning Services in Public Parks and Squares - Group 5 (871) - 2027 - 1 Each
17: Providing Cleaning Services in Public Parks and Squares - Group 5 (890) - 2026 - 1 Each
18: Providing Cleaning Services in Public Parks and Squares - Group 5 (890) - 2027 - 1 Each
19: Providing Cleaning Services in Public Parks and Squares - Group 5 (8...",Dubai Municipality,Dubai Municipality,2025-12-18 12:50:00,Other,AED,02/01/2026,749301.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,Annual Maintenance contract of Weighbridges & Barriers 2026-2027,tender_229463,tender_229463,Annual Maintenance contract of Weighbridges & Barriers 2026-2027,": kindly input your total price without VAT in section 3.1.2 and in section 3.4 enter it as per the breakdown
- please note that the prices for both sections should be the same

Dubai Municipality has the right to disqualify your offer if different prices are submitted - 
1: Annual Maintenance contract of Weighbridges & Barriers 2026-2027 - 1 Each
1: Annual Maintenance Contract for Weighbridges -2 years


 - 14 Per Weighbridge 
2: Annual Maintenance Contract for Barriers - 2 years

 - 17 Per Barrier 
3: Spare Parts - 2 years

 - 6 Per spare parts",Dubai Municipality,Dubai Municipality,2025-12-12 09:45:00,Other,AED,02/01/2026,452001.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,"Supply, & Commissioning of Mobile Decanter Unit on Trailer with Polyme",tender_229234,tender_229234,"Supply, & Commissioning of Mobile Decanter Unit on Trailer with Polyme",": kindly input your total price without VAT in section 3.1.2 and in section 3.4 enter it as per the breakdown
- please note that the prices for both sections should be the same

Dubai Municipality has the right to disqualify your offer if different prices are submitted - 
1: Supply, & Commissioning of Mobile Decanter Unit on Trailer with Polymer Station and Screw Conveyor (Turnkey Solution) at Al Warsan Sewerage Treatment Plant - 1 Each
1: Cost for Supply, & Commissioning of Mobile Decanter Unit on Trailer with Polymer Station and Screw Conveyor (Turnkey Solution) - 1 EA",Dubai Municipality,Dubai Municipality,2025-12-05 10:20:01,Other,AED,02/01/2026,742106.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,Contracting Services for Enriching Geospatial Data with Field Data Collection.,tender_222500,tender_222500,Contracting Services for Enriching Geospatial Data with Field Data Collection.,": kindly input your total price without VAT in section 3.1.2 and in section 3.4 enter it as per the breakdown
- please note that the prices for both sections should be the same

Dubai Municipality has the right to disqualify your offer if different prices are submitted - 
1: Contracting Services for
Enriching Geospatial Data with Field Data Collection. - 1 Each
1: Providing all deliverables  (As mentioned in the RFP) - 1 Each
2: Support & Maintenance  - 1 Each",Dubai Municipality,Dubai Municipality,2025-08-12 16:00:02,Other,AED,02/01/2026,721001.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,SA#12503330.ITEM:Delivery Sector Excellence Award,tender_229693,tender_229693,SA#12503330.ITEM:Delivery Sector Excellence Award,"1: Outdoor flags, directional signages. - 5 EA
2: Full venue branding and walls cladding - 4 EA
3: Custom reception backdrop & Photo Backdrop - 2 EA
4: First 2 rows to have VIP Chairs including Coffee tables (each 2 chairs, 1 table) - 1 EA
5: Audio (L-Acoustics), LED screens, lighting, rigging, SFX, video control systems - 1 EA
6: MC - 1 EA
7: Custom trophies - 10 EA",Roads & Transport Authority,Roads & Transport Authority,2025-12-22 11:40:00,Other,AED,05/01/2026,741301.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,IT Department,tender_75312,tender_75312,IT Department,"null: i pad pro 9.7 inch , 128 GB, 4G - 15 EACH
null: Samsung Galaxy Tab S2, 9.7 inches , 4G - 15 EACH
null: Hard Disk - WD-2TB - 6 EACH
null: ipad Cover 9.7 inch - 15 EACH
null: Power Bank (Anker) - 20,000 mAh - 15 EACH
null: CANON IXUS 180 - 1 EACH
null: CANON IXUS 285 - 1 EACH
null: HP Elite Display E242 Monitor - M1P02AS - 14 EACH",Dubai Land Department,Dubai Land Department,2017-02-15 11:50:00,Other,AED,05/01/2026,321003.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,Upgrading and Migrating the existing DOF Infrastructure,tender_217961,tender_217961,Upgrading and Migrating the existing DOF Infrastructure,1: Upgrading and Migrating the existing DOF Infrastructure - 1 EA,Department of Finance,Department of Finance,2025-05-21 09:30:01,Other,AED,05/01/2026,721002.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,DS307-C1_Upgrading Main Pumps in Main Sewerage Pump Station PS-Snew_Co,tender_227531,tender_227531,DS307-C1_Upgrading Main Pumps in Main Sewerage Pump Station PS-Snew_Co,"-: LABOUR - 
A1: Labourer - 20 hr
B1: Steel Fixer - 20 hr
C1: Mason - 20 hr
D1: Plumber - 20 hr
E1: Electrician - 
F1: Light Duty Driver - 
G1: Heavy Duty Driver - 20 hr
H1: Light Plan Operator - 20 hr
J1: Heavy Plant Operator - 20 hr
-: PLANT - 
A2: Pick-up, up to 3 tons - 20 hr
B2: Concrete mixer 0.50m3 - 20 hr
C2: Concrete saw (light duty) - 
D2: Water tanker, minimum 5,000litres - 20 hr
E2: Concrete Vibrator - 20 hr
F2: Lorry mounted crane up to 25Ton capacity - 20 hr
G2: Generator 25KVA - 
H2: Tipper Lorry up to 6 tons - 20 hr
-: MATERIALS - 
A3: Sand - 10 m3
B3: Coarse Aggregate (dry) - 10 m3
C3: Fine Aggregate (dry) - 10 m3
D3: Ordinary Portland Cement - 2 t
E3: Sulphate Resistant Cement - 2 t
F3: Mild Steel reinforcement bars (any size) - 2 t
G3: High Yield Steel reinforcement bars (any size) - 2 t
H3: Concrete grade 20/40 - 10 m3
-: Contractual Requirements - 
A: Performance Security - 1 Sum
B: Insurance of the Works - 1 Sum
C: Third Party Liability Insurance - 1 Sum
D: Workmen's Compensation Insurance - 1 Sum
-: Specified Requirements - 
-: Accommodation for the Engineer's staff - 
E: Establishment of offices for the Engineer's staff - 1 Sum
F: Maintenance of offices for the Engineer's staff - 540 Day
G: Removal of offices for the Engineer - 1 Sum
-: Services for Engineering Staff - 
H: Telephone and telefax - 540 days
J: Monthly Progress Photographs as specified - 18 no.
-: Equipment for use by Engineer's Staff - 
K: Establishment of Office Equipment - 1 Sum
L: Maintenance of Office Equipment - 540 days
M: Removal of Office Equipment - 1 Sum
-: Attendance upon Engineer's Staff - 
N: Office Assistant - 540 days
-: Temporary Works - 
O: Erection, maintenance and removal of project sign board - 2 no.
-: Method Related Charges - 
P: Contractor's accommodation, buildings & services - 1 Sum
Q: Contractor's Plant - 1 Sum
R: Supervision & Labour - 1 Sum
-: Dismantle and Remove Mechanical Plant and Equipment from Dry Well Room - 
-: The following items form pa...",Dubai Municipality,Dubai Municipality,2025-11-26 14:15:00,Other,AED,05/01/2026,452001.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,5-years blanket contract for Nursing dept-22503480-MMR-IPR#125031999,tender_229732,tender_229732,5-years blanket contract for Nursing dept-22503480-MMR-IPR#125031999,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority.
 - 
1: [510-00493] EYE PROTECTOR NEW BORN FOR PHOTOTHERAPY, SIZE MEDIUM Code# SES600180M - 1 EA
2: [510-00494] EYE PROTECTOR NEW BORN FOR PHOTOTHERAPY, SIZE SMALL Code# SES600180S - 1 EA
3: [510-00495] EYE PROTECTOR NEW BORN FOR PHOTOTHERAPY, SIZE LARGE Code# SES600180L - 1 EA
4: [510-00490] Eye Pad Sterile Non-Woven,Oval Size: 6x8cm / Code No. SUP68EPST - 1 EA
5: [510-00491] EYESHIELD STERILE / LEFT Code# 100920 - 1 EA
6: [510-00492] EYESHIELD STERILE /RIGHT Code# 100921 - 1 EA",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-22 13:45:00,Other,AED,05/01/2026,242305.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,"IPR#125038980, T#22503364/MAA ( Engg - Biomedical )",tender_229218,tender_229218,"IPR#125038980, T#22503364/MAA ( Engg - Biomedical )","Important Note 1: Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note  2: If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority.
 - 
Important Note 3: if your offer is AED 100,000/- and above. please provide us the bank guarantee with amount of 2% of your total proposal and Tender Fees.
The validity of the Bid Bond should be 120 days (3 months starting from the tender closing date).
 - 
1: Motor for Kinesis PNS0WR00654AA, - 1 EA
2: Low power sup sign cable PN: S0WCU0117AA - 1 EA
3: Low power sup sign cable PN: S0WCU0102AB - 1 EA
4: Service Charge - 1 EA",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-04 11:55:00,Other,AED,05/01/2026,454016.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,Dubai,IPR# 125041930 / SOQ# 22503422 / Pharmaceutical item / AJCH / SKA,tender_229411,tender_229411,IPR# 125041930 / SOQ# 22503422 / Pharmaceutical item / AJCH / SKA,"Important Note : Kindly enter the unit price or the item value WITHOUT the VAT, also ensure to select the VAT category for each item quoted. - 
Important Note : If the VAT is applied, will be added at PO stage. 

For any questions or clarifications in regards to the VAT, kindly contact Federal Tax Authority.
 - 
1: [520-24580] CRIZOTINIB 200 MG CAPSULES (SPR).- - 240 EA",Dubai Academic Health Corporation,Dubai Academic Health Corporation,2025-12-11 08:05:00,Other,AED,05/01/2026,513967.0,0.0,0.0
